# y_px x_px signal noise
3.500000000000000000e+01 3.500000000000000000e+01 5.587367057800292969e+00 2.339815616607666016e+00
3.600000000000000000e+01 2.300000000000000000e+01 4.857297897338867188e+00 2.252848148345947266e+00
3.600000000000000000e+01 2.400000000000000000e+01 5.738154888153076172e+00 2.257740497589111328e+00
3.600000000000000000e+01 2.500000000000000000e+01 6.820335865020751953e+00 2.251124382019042969e+00
3.600000000000000000e+01 2.600000000000000000e+01 7.557936191558837891e+00 2.213772296905517578e+00
3.600000000000000000e+01 2.700000000000000000e+01 8.462157249450683594e+00 2.308427572250366211e+00
3.600000000000000000e+01 2.800000000000000000e+01 9.058292388916015625e+00 2.302694797515869141e+00
3.600000000000000000e+01 2.900000000000000000e+01 9.266751289367675781e+00 2.312700748443603516e+00
3.600000000000000000e+01 3.000000000000000000e+01 9.314159393310546875e+00 2.347683429718017578e+00
3.600000000000000000e+01 3.100000000000000000e+01 8.561391830444335938e+00 2.375848531723022461e+00
3.600000000000000000e+01 3.200000000000000000e+01 7.748083591461181641e+00 2.396420717239379883e+00
3.600000000000000000e+01 3.300000000000000000e+01 6.724415302276611328e+00 2.299083948135375977e+00
3.600000000000000000e+01 3.400000000000000000e+01 5.683637142181396484e+00 2.254467725753784180e+00
3.700000000000000000e+01 2.400000000000000000e+01 4.839785575866699219e+00 2.241963624954223633e+00
3.700000000000000000e+01 2.500000000000000000e+01 5.558087348937988281e+00 2.224387884140014648e+00
3.700000000000000000e+01 2.600000000000000000e+01 6.200666904449462891e+00 2.190901756286621094e+00
3.700000000000000000e+01 2.700000000000000000e+01 6.671053409576416016e+00 2.278010368347167969e+00
3.700000000000000000e+01 2.800000000000000000e+01 7.083704948425292969e+00 2.272369384765625000e+00
3.700000000000000000e+01 2.900000000000000000e+01 7.217284679412841797e+00 2.265241622924804688e+00
3.700000000000000000e+01 3.000000000000000000e+01 7.182348251342773438e+00 2.311197757720947266e+00
3.700000000000000000e+01 3.100000000000000000e+01 6.885593891143798828e+00 2.350580215454101562e+00
3.700000000000000000e+01 3.200000000000000000e+01 6.251130104064941406e+00 2.382492303848266602e+00
3.700000000000000000e+01 3.300000000000000000e+01 5.535429477691650391e+00 2.296364784240722656e+00
3.700000000000000000e+01 3.400000000000000000e+01 4.554352760314941406e+00 2.248191833496093750e+00
3.800000000000000000e+01 2.400000000000000000e+01 4.370229244232177734e+00 2.163779735565185547e+00
3.800000000000000000e+01 2.500000000000000000e+01 4.746914863586425781e+00 2.137461662292480469e+00
3.800000000000000000e+01 2.600000000000000000e+01 5.067946910858154297e+00 2.099571943283081055e+00
3.800000000000000000e+01 2.700000000000000000e+01 5.469324111938476562e+00 2.192875623703002930e+00
3.800000000000000000e+01 2.800000000000000000e+01 5.600599765777587891e+00 2.186734676361083984e+00
3.800000000000000000e+01 2.900000000000000000e+01 5.412769317626953125e+00 2.158792734146118164e+00
3.800000000000000000e+01 3.000000000000000000e+01 5.537608146667480469e+00 2.216073036193847656e+00
3.800000000000000000e+01 3.100000000000000000e+01 5.447412014007568359e+00 2.277590274810791016e+00
3.800000000000000000e+01 3.200000000000000000e+01 5.021883964538574219e+00 2.317211151123046875e+00
3.900000000000000000e+01 2.600000000000000000e+01 4.276525020599365234e+00 2.121803998947143555e+00
3.900000000000000000e+01 2.700000000000000000e+01 4.568590641021728516e+00 2.206325292587280273e+00
3.900000000000000000e+01 2.800000000000000000e+01 4.687613964080810547e+00 2.171443939208984375e+00
3.900000000000000000e+01 2.900000000000000000e+01 4.558432579040527344e+00 2.139884710311889648e+00
3.900000000000000000e+01 3.000000000000000000e+01 4.503393173217773438e+00 2.183820724487304688e+00
